Portifolio 1,Portifolio 2,Portifolio 3,Portifolio 4,Portifolio 5,Portifolio 6,Portifolio 7,Portifolio 8,Portifolio 9,Portifolio 10
9583.956165093956,9973.486219090266,9081.737613954636,7202.457257515975,9108.259348355443,11730.924061136417,10499.976428252641,9528.1915803798,11479.015641233318,9670.930568369153
8562.69214465389,9877.543066663495,8991.774463541435,6643.496132998402,8176.927174381376,11304.480639157133,10087.614222211196,8655.346398070771,11150.461970335382,8919.28262529234
8071.484102563208,9573.543400638087,9007.806067324043,6478.4487713173785,7779.138346649885,11116.239672274598,9922.446194536637,8558.363449244282,11127.206721694809,8620.648613313626
7419.25800721085,9205.671041874835,8761.737329975718,6680.049454521568,7367.8660451448895,10961.908153589975,9653.531236357141,8460.963703890147,10907.105859093032,8689.02703264428
7459.950466389139,9409.691908553505,8800.423901908076,6834.45533488472,7130.772522498021,11473.904602438473,9770.670610771705,8664.633423834926,11208.631286019647,8881.234461647186
8683.584365373235,10124.889835002674,9595.235763976601,7675.639447255777,7851.169758596058,12265.117452890838,10449.7334573286,9773.933479093237,11998.153488254955,9230.212968871994
8785.38219813194,10702.92201660033,10281.199305282375,8175.622960495687,8517.376004054857,13023.44384638897,10920.406773328017,10318.169306099218,12833.999673507638,9504.49340652812
8415.04659032685,10740.801426602955,10177.002423513828,7878.365509455632,8736.116051775398,13087.411573263063,10775.839700546616,10636.57011322299,12435.296790206221,9091.547581944884
9599.020155661869,10915.800279353356,10233.372196829083,8216.508412799998,9345.604902093004,13045.763270027028,10667.428714721193,10996.734494204979,12419.682568944663,9591.602500079292
9156.028710593011,11554.883619242386,10515.84210676131,8648.624533087359,9479.213039771224,13117.27125999202,10847.642269371143,11002.033042944466,12484.946134321282,10150.54391442825
8877.208622688,11123.36248182108,10392.932586073837,8247.150677301026,9220.599268564392,12874.685146677386,11070.667688713269,11247.739224958135,12336.59734321622,9952.777756832535
9419.010164342457,12230.095415807122,11435.423227583775,8896.640633736562,10080.385026591868,13716.760140760247,11473.739002314267,11970.885934590046,12972.732610519719,10643.865419353995
9070.747535000106,12096.353236103574,11407.496014384364,9258.47944453489,9979.232296885672,13706.242882222528,11695.073194893112,12047.526608020793,13137.459133569788,10772.149915841865
10060.71740931305,12291.606158651603,11514.81956769073,9418.4314243267,10432.647062098142,14114.0555394187,12356.44683231248,12282.737119566518,13612.178454671008,11112.559201917158
10465.310918847314,12300.068384874088,11426.319430765543,9810.853820461874,10675.423146483912,14123.655116233098,12533.914371275574,12631.7026792522,14015.618047370674,11270.070414972728
11122.66236599886,13045.229120954185,11616.583197933385,10159.30886707403,10863.473330916859,14531.824311543945,12725.795441759923,12886.223290391761,14751.482388845807,11476.887620656713
10741.946876917724,13300.43525799108,11654.813064093327,9922.16151780499,10854.075869900165,14582.009170416066,12438.330073047613,13129.64933722903,14778.34331754454,11479.927658057404
10789.05794444055,13018.045083503162,11610.606142447241,9345.636818409363,10568.282687799407,14562.732710108065,12545.848020381167,12474.494851982157,14826.659478235828,11696.615517698387
10994.420475667277,13213.54414100666,11801.918289315467,9689.739429859539,11113.553929544269,15290.497208503451,12704.329094292234,12332.268723191106,14852.814048328268,11793.149957100575
10791.540252044771,13772.176852182303,12279.289474473842,9547.629688920702,11390.263700975169,15650.096725635209,12739.447262812695,12521.166237040532,15416.795879128531,12246.955138585843
10672.331023044753,13828.802929788351,11954.337747818925,9127.061672824222,10935.825699284245,15235.925141247299,12557.438918285881,11961.46958175955,14923.46202382904,11545.255606035145
10724.812385676567,14006.929034893381,12131.005130928408,8968.230008343859,11054.577408520725,15434.357910619774,12638.958941115196,12462.783814285784,15347.817497182343,11814.469359741728
10372.858490841987,14445.537649803115,12441.427338119984,9233.189221211424,11237.261166925238,15698.245165732867,12845.493484827071,12358.278728601212,15634.218670684917,12090.974878255678
9550.614119790267,14750.225646209969,12813.783415387756,9730.271938409396,11416.480080109599,15720.726484192555,13044.742383991697,12549.92685966835,15941.74989112786,12071.972380658099
10010.308633478096,15375.693222042386,13448.078888204334,9875.123887750591,12007.44174741838,16698.570047595607,13619.109678846633,12851.77406531001,16704.11992863054,12594.566987286296
10370.143417373589,15844.872129150552,13956.494368367514,10256.566752002323,12240.089410209577,17293.650418982907,14000.39474033342,13604.92610614593,17040.497684668397,13023.174120093085
10408.611878333842,15736.62246149443,13387.720665605935,10152.316614183235,11655.709367192641,16904.80521273504,13916.289513530579,13464.374632937268,16807.949852563554,12682.895853101782
10603.764202590613,16831.57275031433,13434.32042789671,10266.839825471287,11982.020785555995,17157.057051878233,14198.425050827997,13343.253886032167,16928.521159921733,13066.956767660966
9174.147278661001,16548.617493790294,13306.769002112042,10149.598210061102,11629.86442652897,17151.22325946706,14040.309098702279,12938.360287869235,16795.070649087742,13366.866722247825
8550.14805788443,15622.854988672438,12764.716565309942,9695.71884661863,11520.549989796751,16748.946977701624,13450.927307464011,12807.602365297675,16341.33168439666,12525.203100089933
9204.996480670057,16328.849674371735,13217.668522810794,10008.39648202624,11840.286825355854,17222.79540600603,13551.627144888696,13248.349954223182,16719.42744515229,12826.020538210476
9573.75328910825,16362.7416774252,12838.116935684113,10129.486323688905,11751.51357249849,17213.99548600359,13568.198432986303,13143.623519683504,16401.520966669003,12433.85411869445
9925.534874072377,17000.64741425624,13240.475056193041,10442.03972507928,12112.789226699473,18163.52683663059,14173.330226290082,13022.91012200225,16918.800926286644,12945.37851826263
9768.873540035307,16457.244839593397,13032.733087366421,9871.890427513057,11844.316343716016,18131.29531287847,13973.230028547998,12924.89064193535,16469.772524774082,12421.384086116877
10014.771256858556,16975.410235573283,13450.599494236116,9935.623074081075,12125.779498432077,18386.849531063894,13879.397960556578,13166.851599216547,16580.673632231785,12133.938541667016
10270.768552618922,16665.53353550463,13616.72230349315,9846.357817540586,12275.180040749578,18978.54427563539,13776.987646031144,13350.351504401595,16758.637192361704,12179.664012763436
10688.701585887238,17337.294610944267,14224.786689453622,10400.478643261471,12842.271227599598,19523.293941528984,14007.499569210897,14141.928885894087,17673.629627428723,12891.12126390226
10892.986578446733,17486.04324562487,14687.77204758772,10217.22788289716,12708.946266053365,19850.720838685742,13695.070294121106,14299.48500095867,17635.970583764287,13079.847185795426
10648.910850905615,18050.972629497104,14802.516225185163,10566.576917993763,13129.355249790153,19906.70268416488,13908.467530254167,14327.929822734177,17871.339948895024,13666.645198224298
10817.100633783222,18222.534145324265,15431.657251717696,10452.925851846469,13345.642936959088,20455.7952900442,13916.849201226749,14476.215902452906,17924.210822130473,13643.986978952027
10856.80746850677,18913.151700834336,15861.158307235954,10309.440997956446,13361.26721254066,21186.167349249805,13972.195217138102,14700.411089219948,18004.52085250516,13486.288171004173
10779.423376248138,19503.5759480327,16187.836018222044,10320.873208315868,13725.23030464842,20769.27727947261,14397.078590998044,15443.898012252565,18508.643582614164,14401.99965991533
10217.131998487612,19220.490027592037,15950.77819548003,10147.302276063507,13765.912715902607,19807.741875215183,14288.912822211762,14917.96905061172,17959.904450351143,13570.823457227005
10012.919015500484,19354.668847502646,16679.670306618278,10019.73834037313,13662.273230686158,19823.62937589834,14479.591011032178,14941.546932874433,18426.02631946239,13592.580572273167
10201.324846629888,18819.27315197849,16181.30729488238,9681.19674636247,13680.930302058505,20343.839931108516,14729.970578172924,14519.170078558327,18438.752478573504,13135.726352076097
10624.583436083312,18506.191710710846,16052.163638501828,9948.664170813121,13960.88571178413,20643.882295639658,14976.58686299564,14710.480736784491,18804.794010686815,13733.075631112231
11121.189772870779,19174.81129693248,16605.41177384187,10221.978214422026,14407.348253795983,20557.15796752459,15130.378602296907,15233.624889963368,19177.8665487568,14527.81825668437
11357.478081947407,19816.0017184385,17015.551787732158,10830.115320642264,14505.102490761306,21667.195735007168,15612.821595777428,15641.52020584181,19517.376375514035,14940.698558210128
11863.446153480043,20372.8092172213,17118.163990644618,10947.000790262387,14764.081065190963,21947.785435065533,15597.365557999847,15649.148261914399,19661.226990141677,15514.888463895753
12106.002867811865,19919.873511851,17036.638004077795,10798.542306302239,14876.18747883813,22167.232869563955,16067.6613505542,16697.42593058704,19945.77451986754,15658.533981624698
11832.90575030229,20027.925413713594,17357.912884938698,10988.179117126005,14762.812676613545,22729.551438300274,16170.01378185338,16865.542574279818,20777.705548275397,15961.025014869294
11699.396491968135,19890.023176024515,17427.03224241691,11103.803878307515,14622.292127222274,22588.21128169734,15796.240556379069,15793.829069553669,20750.67884433011,15882.108655196782
11844.203013741662,19874.591087925328,17152.49191053724,11260.708041461168,14510.136125252835,22775.076305613857,16041.90495432251,16108.468997615291,20967.28364250434,15972.143877665056
12387.533204613974,20405.260532384043,17446.65844642806,12019.969512450909,15300.490296885613,23167.630348701827,16843.57571226543,16498.56611915964,21790.491963471693,16428.90484103527
12758.613871577894,21021.684263492236,18045.697400574463,12009.682737248177,15842.856275013144,23968.547759453282,17325.83963529908,17003.248978273565,21951.283001333326,17165.671670611297
12482.1938853104,20608.654046898242,17820.62495663682,11803.190460622602,15609.682342271986,22879.165438244272,16876.03926453784,16268.831719375099,21570.814094686477,16571.816089649805
11645.62498993686,20725.086732890137,17324.150019440214,11356.889595629173,14992.46838424203,21571.091795474196,16925.766138674113,15027.998157880962,21303.578374027715,16368.034028761971
11785.878639951721,20244.578874053062,17481.722919190266,11231.682507078907,15202.924988449051,22223.326943764823,17622.55780563986,15103.261965686193,21866.86602953873,16734.332139808586
12104.32632490699,20690.19972553265,17515.171124210672,11533.996816292942,15665.105891149831,22786.012918471373,18071.756709126355,15341.100447826395,22855.00032403859,17000.389055317708
11700.478342979044,20770.51604713933,17854.3371514967,11736.833857571926,15669.920047889485,23119.229122283887,17765.956266588862,14738.851074249442,23752.016274803453,17770.804245509746
10826.197017106873,20084.819692121422,17505.103049785055,11490.211585647934,15307.340743507806,23510.166318274307,17140.19284477728,12809.18942817248,23633.586904095013,17494.078857132128
10926.285734537405,20175.395185322508,16596.29717287094,11492.09698889408,14437.95667957125,23416.100536372684,17350.683094853535,12163.450832859256,23720.683931857435,17665.496906641994
10354.691541342563,20027.842886414855,16414.08173172332,11413.025027974125,13559.00965257682,22312.01726695034,16615.682786920854,11749.316972033928,22340.016235228202,16619.182989022753
9323.637907537386,19933.516354370066,15827.572691260611,10870.491450708892,12796.439809787864,21601.634816734455,16618.73161200262,10678.134936008455,22524.73215927156,16098.993002917305
8820.093539515121,19607.38278414118,16020.870917779326,11039.288222334182,12845.107091940128,20805.23046413439,16678.10356627878,10422.234155843164,22689.01939845194,15862.660687307436
9426.630403968766,21364.797786678824,17001.09156001814,12012.078306679374,13983.178492781444,21771.385793789534,17088.433632128672,11469.05538271443,23621.378604403977,16311.764048799361
8284.156255520169,21079.87355386396,16680.9831088826,12528.90028266379,13990.626192965106,22108.657374129714,17609.265394733848,11078.110297271827,24048.66710866783,17232.84475221258
6761.033255739764,19084.311587252745,15241.844718451654,11739.569438505234,11238.385096676335,19905.904331495585,16283.584717509832,9421.0491714804,22388.237667207173,15465.690216691062
6701.769447730565,18170.746405014685,16281.186116957484,11674.049385873896,11391.233449230533,20036.742661915698,16914.419201776902,9583.389809378554,22506.21748720571,15966.456184341543
6178.783782305494,18657.20232718249,16624.12506882692,11769.997365196312,11724.9522823437,20405.543992348434,17088.217674015912,9941.951704604482,22962.721517301543,16873.83062105561
3519.1437012523284,17517.09376712021,16619.29335123834,10825.950192152419,10652.865009734764,19266.83769133224,16880.311675973422,9769.590359962789,22118.57383883928,15424.756578699118
3042.89595647071,15230.8954461381,14540.18363664787,9080.922623320843,7885.750957820383,17069.870115378242,14440.760674070503,7346.620429584052,18949.50129046139,13130.645557963184
2821.8463053929227,15371.074819738667,13413.5671371891,8301.889165762095,6953.778076181579,16352.023694417478,13469.534450962532,5890.290733410079,18651.684143549413,11914.6683869749
3131.293428614425,15349.57287982328,12667.799546752674,8533.203225276928,6764.830934871307,17073.790476913688,13332.804830478717,5843.994904978586,19019.012795196766,11767.178903935837
2919.1895659387005,13737.674782738586,10537.793088046943,7716.3787105002475,5397.031637612311,15445.21710811953,12770.571726706497,4459.814520390211,17142.817356406853,10531.141865119209
2646.760546481888,12380.190945612503,9023.790197045522,7326.661364261178,4314.414632781046,13742.47236399878,11296.450216484785,3583.4103451658707,14964.538179919824,9461.246404548929
2955.5895598131583,13163.438869801925,9710.657776525923,7878.520497907899,4741.669052850777,14898.433921546291,11791.339531519794,4303.525080461202,15579.412395401903,10512.93545645141
3220.1822233662865,14040.409900070357,11453.51281307182,8656.450680445474,6622.0835691927,16577.44522534233,12767.338754165781,4990.318165308354,16567.90243591496,12188.516058892486
3239.0201998097605,14626.13702880483,12079.160608570728,8942.508602380361,6918.53123971816,16792.45285103582,13434.897223565473,5269.228516654949,17421.792729723962,12179.014729000803
3171.2041036644177,14487.924474003095,11945.862629849584,9085.867931510118,6595.915559661538,16907.161689855682,13510.50488072937,4973.632101685813,17566.224584398566,12239.464669159857
3214.198756766729,15894.584349238072,12981.54178352228,9799.74263278874,7876.22299231,17897.651995640677,14704.877366644057,5492.170494376461,18325.90087681314,13626.74371057342
3459.269650643848,16392.405254543082,13549.733792936218,10093.778736718217,8840.627462734898,18388.461197816963,15064.111589647557,6049.24599627105,19064.007222407236,13969.054327647047
3522.97966448144,17061.376731585475,14431.331519076935,10326.27588633562,9196.960425964935,18967.83168550711,15345.92349386771,6330.765507767593,19878.121450100967,14218.702312521838
3277.6732947495493,16586.738542896797,14133.935937415916,9855.630093538857,8735.0892674705,18070.29827809497,15639.794571028553,6075.661562439919,19806.37909787965,14301.35554082389
3414.938880240266,18082.15978353963,15744.32323295626,10731.432033428338,9579.758441172158,19075.363247611713,16374.643414767545,6485.190714815303,20672.271259445915,15357.084667682533
3565.9151706161765,18025.12969940789,15441.434535304907,11041.524087136633,9938.361823747347,19598.724539052902,16521.114446406893,6373.268464652697,21026.102438500147,15521.49272315696
3481.1198976502305,17668.406484148156,15261.373950306772,10603.534192443292,9832.31065611149,19548.462301049207,16032.218253260684,5982.910037839187,20439.824589939923,14553.037065143433
3585.0980688835116,18287.96113663929,15636.628946456864,11112.988110737531,10150.305481804326,20105.482572843877,16261.287062199744,6202.257137619495,20847.05326268666,15405.863826816623
3911.825742645373,19609.594407226767,16992.228302165317,11539.52616088411,11155.737098466585,21044.307057079863,16924.55580014869,6692.253563319423,21728.416936435595,16361.129671735038
4116.9261928269525,19750.847372100397,17586.300026172292,11996.88948800106,11722.227375598115,21690.266236142845,17421.01692639204,6874.765183739801,21929.69512176529,16834.0779658942
3925.528330692827,18080.928204424326,16387.95206989754,11177.118479914565,10686.183920747364,20544.642907325826,16500.826256612017,6420.249359374437,20793.68732241639,16051.634266895575
3886.365713741174,16713.034584675548,15073.832229387159,10627.351926182288,9730.517503108324,19573.99929822996,15951.157832238378,5878.010921735453,20110.88776056543,15123.64715210214
4253.775810084496,18250.730291985936,16482.737571508555,11655.384397623282,10577.316537229635,20686.24374755741,16940.50882981182,6296.1379621965825,21099.86318306071,16473.452951450374
4079.936633712788,17610.5993153234,15566.716949435258,11169.881209244726,9724.93750334454,19928.137935300925,16474.43843344577,5915.672966534925,20793.15748501607,15860.040846246884
4474.675501052711,19089.788878077845,16552.746805904408,12457.942404086945,10747.6329518101,21486.0588679458,17589.2838617571,6498.818250654959,22563.170113879758,16978.905547692255
4664.152886104367,19750.825823018633,17049.609687560544,13084.954145013253,11015.573579579139,21921.95630992738,18159.039590192468,6602.453006107346,23040.575171933724,17418.567425847472
4826.958149705877,19821.390823393038,17248.455343968988,13139.90420363334,11187.149418381656,21924.57553556923,18019.329419862243,6683.788715995163,23253.375352909374,17254.218081627518
5176.69419524292,20745.643006596976,18175.31953853906,13720.14587064346,11969.189732691022,23487.79744589346,18977.548496680392,7172.799802637618,24607.80874032055,18468.792994311454
4940.584263963987,21428.256861070342,18019.861907629667,14228.729356513662,12539.9565760668,23508.55925224676,19813.213684694176,7433.858768594448,24307.37101666834,19079.6695410011
5032.339598330596,21973.42958686316,18151.065974556182,14187.05468930867,12785.357456202375,24505.23514292734,20419.468317393326,7527.416449091999,24173.192518418018,19435.571921609073
5225.119494375611,22403.99230691063,18623.294829715443,14207.68299700525,12970.802181893765,24792.023795343626,20705.88673746374,7409.1525542306,24105.83000022933,19989.789512759744
5358.860349644238,23667.385670038657,19017.735237197383,15013.438620765211,13215.335063269758,25411.018303267385,21182.256170145334,7719.139737774197,25654.053213505074,20404.88435306725
5372.634378122253,22965.709637365475,19074.475017845278,15179.925707015173,13050.601194221674,25447.154285259654,20828.036422066856,7524.3594362442445,25527.031934900373,20195.387784139308
5338.811165013622,22426.488669769926,19007.453983159434,14899.071043300944,12615.457951852957,25331.822211149727,20899.707702532156,7303.263364897112,24882.77977217423,19467.89619746951
5121.094723562547,21353.449275411676,17899.033289085255,14181.537656420307,11953.252544233686,23849.67319914566,21008.533562217024,6646.249275737393,23905.547766845382,18789.132519225474
5132.174968853681,19758.169977459365,16961.869498543594,13664.047696092686,10692.81540418793,23419.483699807894,20460.446204021657,6201.749907880898,23478.711140441876,18407.74756200874
5052.188484448,17828.690905569067,15651.572010917253,12810.151353422014,9696.613065319367,21644.651817699465,20202.45471497927,5715.3374610055425,22520.081280657447,17122.451321162913
5362.613857359856,20535.117391975404,17746.720252881718,14481.567151884443,10951.260802593253,23707.11511819652,21556.437566236582,6418.530602347149,24169.25881281522,19002.98556054678
5418.3020538696055,21246.8184502251,18172.16430718675,14504.687536876158,10976.12998265446,24226.513844596513,21816.68208516011,6421.475636239878,23990.784990726974,19231.575775483936
5453.798193643642,21564.182190132735,18741.499379205114,14645.073912463853,11019.157669683487,24812.663736809936,21955.155579964758,6264.289754488455,24168.825141484842,19459.600502647812
5754.479425431594,22831.88648065684,19594.541813528234,15591.802753097309,12693.613183066582,26182.44832379512,22338.743621727575,6658.1325531417415,24541.333071789002,20446.61080924229
6091.435741979875,23303.148388153943,19647.341288979078,15745.407677762547,13593.407861142212,26489.09906902924,23291.586936037183,6934.678322198823,25111.74899445626,20818.35052371338
6133.9083256825315,23133.698811530543,20290.785087356908,15868.979245954075,13922.578665122935,27397.474901217392,24326.28115157269,7237.051168249062,25746.45730786208,21006.806838768556
6338.883836103885,23015.351977966635,20417.946977372732,16056.764039096766,14174.925024880624,27601.995807047286,24565.603462375217,7066.304218436812,24923.44398841308,21782.16610045604
6005.768692621237,21966.81918640788,19904.285257504165,15547.500331646495,13364.367362868566,26526.581650777516,23791.660356374756,6439.617510440822,23782.713647905417,20990.107595577574
6031.571034053024,23206.813967447655,20703.635966453683,16370.270033669827,13940.508865396736,26984.4296976057,24671.086003834964,6763.008229832491,24744.1680523222,21872.6122476437
6139.06924227751,23459.930076097724,20538.851420409952,16911.425916497803,14040.92651796307,26973.21718612175,24936.606860447162,6878.998459552941,25324.754306899253,22309.221951495252
6017.400217420662,23277.78062306904,20486.99009159253,16929.532608741305,14594.30708889929,26981.992182508777,25034.304015425907,6952.43508726526,25795.353750361908,22314.027300081885
6114.475127605411,23601.6289571021,20571.674492130285,17178.59880331639,14760.236412962871,27287.800813841895,25901.811482801706,7115.9319994013895,26494.516670581583,22917.817949788317
6176.743001779501,23984.115417357338,21174.263378173673,17431.036840675675,14637.381168498523,28140.83821382613,25375.65300902864,7305.421726642054,26575.246477829565,23139.406550288964
6235.522745927573,23600.620232699257,21089.045442333234,17483.606098943535,14876.855120192928,28703.30328125537,25529.86481819391,7354.78121680326,26955.554195085155,23634.33393777318
6039.177290302986,24045.53926624263,21426.71242833008,17632.66691310592,15538.315267597965,28620.70040622975,25931.863163466103,7554.335478702405,26880.914266774802,23834.414702780497
6325.140602575531,25556.413756492995,22725.28274802613,18397.49436593147,16601.700358383823,29797.561067372448,27251.67137716651,8095.891164535368,28967.114020614987,25252.856769827908
6465.446552344251,25770.693949795444,23642.21482740475,18529.37404989522,16928.523367903763,30880.43665855413,27540.921659380623,8098.012368288093,29615.867987435427,25947.094107341283
6862.086580969388,26140.95037597483,24478.436647703806,19058.503037331833,17890.815283718908,32653.424482931474,28868.618069056636,8615.641484289255,31440.734632389092,27096.08189916171
7121.33142613681,26734.57869257827,24826.56107638887,19459.895973458588,17959.256484883055,32678.15124525419,29369.901404835287,8758.405562336819,31785.72428243882,27993.604090005472
7183.811471997766,27264.80971399223,25518.98308612408,19471.162372981828,19068.65255141438,33484.90063710756,29392.370779501834,9016.36492893613,31987.317933545295,27801.973799121464
7358.600445347595,27392.40885510009,25749.287085053118,19394.94042232973,18799.8868779601,33684.96141124263,28610.77714515372,8995.410893277818,32155.243467112898,27534.712708214432
7697.5281114996815,28766.615038055388,27174.480957616666,21005.906628780645,19798.07472675257,36213.06399666978,29937.876688597193,9719.62382267053,33816.93278675825,28180.193646665666
7343.851669590334,27819.963359507172,26586.820479237373,20071.13215370871,19199.386110111605,35314.9244165008,28494.645993942566,9462.709845473986,32228.451102768664,27260.664574665556
7587.335218217454,29334.041324883383,27675.74227404533,20506.928802941777,20092.133802813147,36940.33161670905,29252.05729090289,9927.57888380316,33000.8660113938,28017.66186448566
7924.934936442177,31431.876577122614,29455.925260322292,20816.221613668877,21113.747110048236,38495.072759722396,30900.497217574597,10381.95081037194,34298.42459477971,29630.096188078143
8216.960659660639,32268.98094055161,30202.574847903496,21199.808004952007,22103.892496698878,40315.98253808757,31184.492369202584,10747.635741212258,35385.12719449731,30571.603704660152
8515.37164608089,33288.10517829822,30891.372078368666,21688.4695174302,22857.051472562067,40632.624030483814,31564.85492172895,10930.193209461086,35341.11872617479,31412.19944154217
8499.4198971806,31152.856999416224,30158.448678225544,21216.668087642367,22233.56143663669,38884.05330699815,30492.699232170802,10078.657094170314,33856.37251118832,31037.073666296306
9154.169569485057,32444.05043501608,31354.913110547277,22438.349868032943,23757.23123876133,41476.17379256589,31795.507705551125,10615.326314659915,36103.21149054626,32179.909535012233
9169.379472688708,32423.153561793915,31968.44403484081,22998.03684934351,23828.4150993446,42078.045631796136,32524.314904916082,10554.20617267683,36432.35981682903,32701.231307593178
9177.91863991724,33300.662970290316,32031.673342367427,23068.893925853623,23884.04951369334,41778.162807384586,33174.484052646934,10513.978122337849,36554.573544838044,32938.781476268894
9303.542788785098,34084.10681283999,33335.63591137763,23181.29128336108,24442.728397806808,42842.45465537154,33178.84139826376,10643.108499601409,37209.701302950656,33540.35591127379
