Portifolio 1,Portifolio 2,Portifolio 3,Portifolio 4,Portifolio 5,Portifolio 6,Portifolio 7,Portifolio 8,Portifolio 9,Portifolio 10
11108.104144190958,10321.816243793766,9601.957669222142,12686.560438197685,,10385.694961382584,12008.125996324065,10157.979589517778,,11669.451080329525
11146.127741723045,10477.724962739105,9753.915510359808,13079.326915784191,,10450.408259616777,11795.896060073197,10405.123328279957,,11511.650541661536
10462.428523273482,10252.346234513989,9110.375922446166,12750.953429109983,,9997.41658209421,11120.393701576015,9647.279367382558,,10832.311877633296
9408.052340462147,8721.946528071285,8083.906521145883,11742.57376043971,,9479.151554949976,10081.395185109785,8387.893441277833,,10524.770930286059
9665.785820602407,9051.634007560904,8168.875316018817,11762.049373496264,,10019.237786983045,10838.443633861143,8790.308881225916,,10774.671816603957
10437.848852596122,10005.146624433792,8925.823192950827,12380.530840632675,,10431.448383152276,11424.215712050513,9573.213229863608,,11424.053864864747
10889.64355379406,9972.880595242013,9284.164593765267,12494.313269787503,,11027.04957047532,11871.536107591546,9590.670797337392,,11208.447212995598
10602.909401099443,10546.471563515037,9709.781922978224,12755.574937184243,,10665.883406100927,11285.817839416486,9981.605836003833,,10622.536968944753
10317.78133118149,10429.557755414482,10025.055708255286,13202.862376893803,,10192.28873030443,11081.546663105491,9549.99780537793,,10524.64733500696
11344.24080607531,10784.540733187758,10082.275642789351,13658.504802811445,,10371.091221081691,11830.178550505309,10010.941718006761,,10504.608655416609
10493.826868812606,10251.723144418373,9981.38740935504,13280.213280077362,,9686.03715962947,10667.892549169763,9478.42078624769,,9992.759454528676
10269.37949003839,10029.91266116277,10163.768728883439,13178.450764863386,,9508.144445992197,10562.446495811824,9350.272448153144,,9674.011678124809
9663.20197035785,8852.405260160362,9819.38349740225,12572.22688664112,,9017.56711249865,9689.638887265482,8616.982225318854,,9601.660008513474
8372.39995830627,8253.496859127286,9009.61865240901,11414.510914616343,,8520.354067334256,8766.986748438727,7669.245800727993,,9008.267488829119
8733.649234660352,8092.320298904928,9019.326018790676,11475.002114982399,,8588.586383378051,8649.381016464238,7699.555457464281,,8867.53810872999
7936.286833664009,7226.11995220078,8239.046272337308,10576.072663346982,,8049.92876962876,8002.965002376649,7017.366707482202,,7785.917463764724
8316.81836079134,7713.461539972906,8922.51994711696,10842.474379732239,,8810.579471599925,9270.198558780849,7721.105331618223,,8839.370690099897
8775.697062738347,8445.986660472698,9435.435902391717,11132.097634428155,,8951.122967242565,9872.241121041528,8114.034184835959,,9268.488646339709
8126.273216269405,7994.270880532573,8915.440225052744,10800.509413574338,,8679.934232051914,9157.922977502083,7315.256496274067,,8298.941424391054
8170.241713501722,7745.239016444522,8755.95346574024,10320.444175017106,,8708.649393036963,8993.941148950249,6990.577328895712,,7851.862521554187
8117.264711983784,7657.896271858174,8426.702743977647,9929.54037569841,,8644.024252283176,8783.37153127908,6866.348865492609,,7348.067461119642
8137.859839641636,7810.372556060307,8614.130776942882,9779.083240389096,,8874.164349048784,9055.788249076044,7097.428614872759,,7403.268215976214
9032.898480585844,8426.464813675748,9146.993920862793,10600.171642678904,,9323.570632549705,9990.882202578221,7649.337050923191,,8560.355704585658
9565.760763564134,9000.336282756205,9529.172171877262,11031.195386653411,,9937.822670920119,10490.037745987476,8037.053623894232,,8653.335921416185
9402.06981333439,9211.591517075993,9469.006325555543,11270.129845058793,,9793.012841730537,10747.111831418795,8179.0859615720965,,8319.478621639511
9489.023762023746,9611.34820778655,9878.108607328326,11324.895580843191,,9729.116001121225,11110.828365197365,8323.22844327207,,9351.06780869799
9599.117988451815,9808.698908149572,10094.283436157659,11739.844266051587,,9828.448010832759,11061.341346624857,8342.298351493786,,8975.68777044197
9652.93246656033,9653.251198023878,9630.801332121235,11455.611953475565,,9973.074172309662,11334.242010658805,8220.115462115244,,8704.838173405122
10265.724529431584,9969.14537000079,10439.83717186671,12135.855810444924,,10394.448597135823,11900.845406999035,8615.381376150444,,9239.420626527999
10322.79927918603,10044.695106996576,10618.3084971472,12163.125680176781,,10452.888554338306,11900.075478545075,8624.011792841078,,8971.84887061244
10919.272678997104,10497.703437380658,10933.150621089088,12704.17522347716,,10784.224218293655,12344.254006355337,8981.771770914358,,9929.566744156064
11362.486600690063,10703.571108439925,11204.7962862576,12885.7958512041,,11050.35504080167,12340.459278173483,9321.854828611677,,10361.317838555484
11508.793248823034,10871.62702792763,11760.108826064657,13273.579887639662,,11305.072117762775,12636.902285005877,9380.625462465938,,10942.774417432167
11332.332369275855,10683.561744964205,11654.157387120275,13446.863006015417,,11288.902358824407,12744.53199688926,9300.276425901093,,10597.009100516303
11055.77057650919,10261.390890693949,11502.829355493783,13589.187712608726,,11074.721825462266,12260.775316677114,9252.832656498731,,10567.73780066334
11409.875014239367,10585.104747907011,11544.253741866987,13656.533310548446,,11215.112869013443,12205.467382159826,9346.913962990091,,10766.823628043669
11642.508194030277,10668.336139823934,11683.480189061685,14198.25960915039,,11421.721486465154,12363.304163186416,9613.75241815588,,10527.480811756466
11542.656949946664,10373.182036518123,11569.443532936863,13159.440581067001,,11183.239361163574,11912.532143915665,8958.440891396387,,10408.6906690775
11664.884442343106,10306.446673301347,11553.393374275514,13268.205291521215,,11274.065067929178,12381.02864434211,8872.85093672339,,10455.999560253425
11994.204339058791,10271.482673911956,11908.317822580453,13288.570353227768,,11408.84643184642,12193.561468530024,8740.91425406444,,10129.813448912044
12499.148407092282,10472.871034800026,12006.346758023737,13233.461238327363,,11827.118448637446,12174.66497702739,9103.328620610095,,9417.144632241205
13030.816664187447,10816.54411108528,12395.50053039524,14190.90434027882,,12453.742826595268,12577.795332709222,9259.869336120899,,9796.444426036029
13524.71651246662,11190.387512028274,12794.496090841218,14476.702250256663,,12799.163542890046,13395.990699815951,9570.823666300143,,10167.729110948081
13039.20094737882,10878.074402332992,12583.43543828149,14467.71805607828,,12781.83250240886,13357.970169047527,9260.680348698157,,10164.144415287841
13270.224339926986,11338.537583376226,12859.122738851496,14967.026182781474,,13039.170273041773,13446.908774270978,9347.39682793959,,10227.749252771615
13027.100810027463,11056.469511723859,12919.381194507534,14826.12323905773,,12858.109463428618,13059.117693485012,9217.564947940806,,8894.149523737793
12283.502461115866,10818.108563193091,12357.998737588272,14742.998887039828,,12223.787257881455,13077.513759094412,9109.086331882234,,8257.428071596083
12614.544210741105,11087.983197255684,12594.887784184324,15359.64568514173,,12630.382550736671,13375.551609320923,9336.580008901114,,8874.812989911838
12700.757210535734,11163.154838344619,12752.73988186912,15533.570039677534,,12770.436290992824,13309.589083825746,9245.342697096916,,9210.405894869866
13287.550510116636,12278.91686590569,13443.299778223409,16260.48973930082,,13419.731368486438,13230.806978531162,9653.298812677032,,9609.768076916285
13132.538355555555,12124.53749206546,12867.893671759757,16219.924597416823,,13370.453729101459,13310.551881271447,9426.040213879674,,9388.227835622394
13306.046126054745,12505.32681053314,12689.030933449269,16552.13160180983,,13769.491937453255,13551.58346025934,9585.560272586212,,9670.90498038099
13265.783379218206,12195.397484082108,12712.815596403856,16024.67049979578,,13678.360856465795,13410.754842853548,9614.114902069436,,9985.107461980766
13971.768001188126,12853.021503502414,13244.013214710745,16688.74336033517,,14091.319368511357,14045.985853611492,9925.511086031696,,10394.837688655147
13836.808251444454,12891.84031691121,13054.006179485996,16970.890313785254,,14140.82057855692,14047.313420691686,9926.266382301397,,10439.614078741683
14095.689963882614,13101.654388049208,13370.65117029989,17508.184101099523,,14213.907133538634,13809.1450846918,10269.262646494557,,10191.682351256857
14361.789802498106,12954.750644898399,13642.866307278555,17928.814872302708,,14034.548435620876,14059.038184799727,10506.827159052425,,10290.430076167215
14499.604685956872,12771.487946622627,13721.48466338896,18202.896893686175,,14038.355415227968,14422.004631775262,10699.185823558444,,10241.974529995674
14850.290714397346,13263.969631767755,13587.702355577156,18714.722911666235,,14124.018969784214,14907.776608335558,10725.224474816489,,10213.849567252339
14284.043898157663,12781.307665370276,13215.991566096249,18511.390784616407,,13680.656459461257,14734.738742611295,10558.895221668174,,9664.729264442549
14496.988657339105,12702.766699259691,12992.195522568427,18287.79798409822,,13903.305575145034,14562.428542850776,10639.849938072337,,9490.059899624808
14210.59113593604,12585.984053999757,12956.910340869055,18320.949792823736,,14034.950721798248,14512.034758568787,10755.670791719127,,9578.850771467836
14081.919683959364,12887.777909797409,13400.138371622546,18654.53625581211,,14299.397344451598,14729.297732064368,10946.240646497346,,10045.221975703853
14536.540447350997,12857.98070804783,13781.962920670156,19041.30991402845,,14432.200566310627,14929.842859002549,11223.95695651015,,10478.887971029315
15279.554377763336,13524.377896400802,14150.243497945168,19585.529327388736,,15008.832744984204,15214.177888633083,11533.468302821388,,10731.249608752516
15342.302339151478,13623.638062348673,14411.957129163222,20286.80447413006,,15186.28768450474,15322.182270614405,11671.648243313426,,11107.824459719322
15650.45631605773,13582.275885719597,14727.276324121383,20505.308877482235,,15446.32141379344,16379.124969836957,11589.11611269313,,11281.341540142757
16005.031788899456,13816.387377262969,14799.29242888636,21194.06200018406,,15853.09085607296,16531.948043956974,12021.287762665645,,10983.905822165416
15544.030420463745,13643.995654137882,14478.116862227911,21315.794456211665,,15445.95716719535,15772.7870227317,11770.166654879478,,10778.18153945763
15663.514878218914,13551.868189177649,14280.17979866781,21486.02502563981,,15640.655484936253,16156.695004197276,11713.727944516386,,10835.669429671916
16125.894174409053,14519.502316676622,14537.85952785907,22332.503615439953,,16118.452610952703,16886.652391290383,12444.412209402019,,11353.635678426168
16873.149161701673,14711.20366091917,14998.327735923966,23394.481658378456,,16831.3250033045,17417.60639975803,12621.894721808512,,11682.449717011285
16669.794663880082,14556.463744673436,14615.359690123085,22596.3834702074,,16503.577364749457,16830.612763655572,12515.58579174812,,11347.652130602975
16378.294852911042,14021.183159894848,14030.165703289043,22514.276620798028,,16536.01770597711,15989.543190236489,12447.155031552677,,10649.233068377234
16451.52857651193,14069.496049440215,13977.608507104225,22692.758631197394,,16937.063786349565,16118.676283385605,12620.56892727586,,10894.062739656045
16994.33450390057,14639.924841768247,13955.030632926851,23975.40226561193,,17800.222028597145,16396.80844642238,12979.069744235347,,11164.522801618145
17142.316892135346,15121.639807128224,13871.24019581763,24276.36369290267,,18387.785029782768,15495.390851459739,13527.375486305682,,10715.177188604228
16391.01671696666,14641.645617721988,13493.651693997941,23992.556931511583,,18230.831442617116,13882.869211537598,13049.144157364643,,10029.561366792675
16264.480492513978,14140.01636788518,13505.37788825698,23701.32838638768,,18585.19382702504,13213.866335347084,13015.657913250969,,10083.32163336855
15962.022262124778,13360.341047895396,13104.899501002954,22974.25815962399,,17437.925387017087,12692.787704325214,12162.704379035216,,9625.6159649367
15489.473397347865,12745.251841156934,12547.112177021936,22792.705486028866,,17882.65520701902,11969.452098316666,11662.686050075186,,8643.605268372194
15700.135084432124,12713.170612148862,12183.82798542392,22254.623698078634,,18033.278309848512,11535.042658241784,11679.12182156701,,8317.366130429
16749.82565958579,13435.827630767853,12747.746537406894,23581.16923813994,,18666.020915990484,12706.095529008897,12686.15302574666,,8834.71390583941
16895.534530127894,13937.550819958016,12833.546331181773,23999.54701631804,,19066.19900232659,12405.273196062552,13029.82413786589,,7804.578473771765
15451.849399606937,13424.641506625368,11095.105699821868,21692.427301860193,,18076.1512658945,10903.935213133725,12080.04519249829,,6350.8206903683185
15903.6514132279,13501.841450355298,11278.946003034525,21728.06421683139,,17741.98668941402,11374.316222433248,12082.883590778938,,6397.9541205507685
16047.014116968952,13598.735445762635,12026.856571401218,22582.479705300637,,18211.306864737133,11612.640097066822,12504.98532337291,,5944.270595112806
15511.94543097857,12189.481924525453,11102.76810125752,20162.953247338333,,17600.00719965347,11351.428921083774,11368.026021809572,,3708.6379984073965
13274.551479245052,9920.782247248351,9528.599328663307,15614.95386123658,,14872.135922057754,8918.630081434017,9319.077932506774,,2922.5541171031537
11984.576264676918,9338.586844184447,8904.160064040962,14320.761129125483,,13967.13469657393,7807.396736150415,8279.953253449576,,2764.6515601704536
11989.276742165373,10154.42384221697,9274.502654443068,15139.04432625504,,13931.931718310563,7684.476695126695,8625.267654153276,,2807.245731358705
10561.121008139547,9270.738905714637,8214.114280698837,14334.557894546024,,13314.279594570673,6835.587083640727,7816.166934696889,,2549.96152449849
9561.607366674822,8266.559246836034,7304.064014484496,11839.344247932711,,11918.831387461407,5901.181701036398,6839.58838709913,,2320.119936097521
10314.95079616051,8772.628651879597,7916.921672887125,12557.602931303149,,12508.804076806127,6527.496118215161,7413.619024600356,,2557.836896334583
10997.30257260708,9364.784297905806,8733.0466624626,14219.181113419525,,13407.837822306137,7017.533929813571,8375.761729040223,,2850.1052769884136
11632.402406846995,9812.331313682625,8856.609767447057,15223.36520557912,,14207.950078346847,7218.393830855796,8799.297948874602,,2855.9534858583984
11574.861677574994,9752.364172090685,8694.280906040754,14799.021671457787,,14034.5065014333,7119.809490974668,8716.655930480576,,2774.3561043128007
12537.783107899844,10752.841078225507,9337.548218340691,15764.590401571817,,15292.739197654655,7807.217826450136,9559.127453592318,,3007.5254358992843
13035.625688471126,11092.839212078146,9918.781796275134,16316.6745033407,,15560.215002992376,8282.136352083944,10053.35573162903,,3257.356660923318
13412.119388399986,11473.968884944716,10157.3645735789,16695.199969225105,,16177.367878238067,8484.443363325097,10437.634136227089,,3301.3919098897013
13497.88246260071,11300.886862238653,9983.015423756178,16694.598333566686,,16326.90161548134,8186.597694306769,10393.720635434593,,3221.1574383602983
14377.472307026244,12094.452404013358,10598.03287468533,17872.537748214378,,17075.674842826575,8629.95316238255,11034.347643295721,,3365.2795009235388
14342.388221889585,12315.389963191212,10917.500477750944,18438.741073694055,,17608.0639355416,8723.064414758172,11484.653034899844,,3448.6430409201475
13870.540681583127,12173.39581300358,10748.757929004098,18259.405822579978,,17206.486644027565,8530.392237710143,11192.10525659577,,3296.8382454292337
14285.089634040816,12608.761276065487,11218.365230748046,19143.47760446832,,18000.81641397841,8938.623142023622,11978.39617444691,,3387.691541439742
15012.669429899433,13368.376111336998,11963.595550470964,20503.66527161563,,18303.76399270018,9514.006167990536,12614.110440975599,,3636.805728344446
15547.352109039326,13614.300872480504,12408.782627508645,20783.392852362973,,18325.429430044373,9781.351332663058,12728.537016979819,,3757.550664628951
14478.089169224604,12736.054857290708,11328.347999720447,19141.496798068645,,17219.009152660197,9199.324407940047,11799.963613738839,,3511.7221150999762
13775.008603678154,12725.622571667902,10626.670047790769,18276.611027437575,,16578.775502484754,9008.267173855886,11187.85394055815,,3348.1833510838355
14444.94821388782,13400.852264524297,11567.831619595632,19652.95705627537,,17399.764604838598,9539.811210125892,12019.45014469458,,3618.2525822839966
13652.00815476071,12947.461087243537,10928.784079680006,18494.89113075224,,16895.377544310035,9138.088665956959,11288.157722393831,,3427.6058130372403
14956.173946541123,14021.2070480493,11988.967658021667,20008.637617825614,,18249.60080223022,10002.828953357293,12654.009962918166,,3813.763200285294
15489.747453600126,14522.382837368059,12381.373496927064,20823.233671053134,,18814.323302315865,10387.441288543616,13007.13274980992,,4012.533034910499
15576.830795058167,14344.32537386786,12632.276808747647,20790.95477992709,,18946.72319719703,10335.730624976068,13112.953437123928,,3998.973797236081
16767.913535558273,15190.766472289662,13204.478552303359,22070.662590237087,,20057.737735825187,10948.301456807858,14014.713043082811,,4206.4069987977655
17498.345770299944,14913.972236153815,13622.025435950467,23129.173964963557,,20555.512322232596,11121.72877997674,14174.297402168353,,4239.892939717472
17974.647162708672,15240.63632484361,13873.242201432735,23736.852627034412,,21106.61698867722,11497.219005519315,14261.582747387507,,4235.871480782038
18074.87945826981,15339.186151209808,14148.05199858238,24355.901855568372,,21401.94362474924,11758.762462413113,14355.941804700053,,4175.70300289467
18985.4985119234,16487.189254165627,14760.336674744094,25256.825809804996,,22489.783196003093,12191.702344300422,15267.69856017883,,4307.642515541727
18874.66908260611,16268.967884713351,14602.239854851403,24760.88680989134,,22358.087889480998,11907.14963117104,14874.629381439956,,4252.039009198686
18642.72120676901,16020.076803850303,14304.905622012475,24664.630697138324,,22235.51308409856,11832.823395061549,14624.666248860914,,4290.828656506664
18239.491989090613,15443.683713618271,13585.881102389574,23601.139651856753,,21988.006630980228,11449.43790286204,14220.774421493446,,4180.2775512573535
17135.371315182994,15401.87225023791,12785.944794463596,22493.79695203225,,20925.2721412523,10979.472866873588,13536.910218163417,,4026.0409762486065
16368.811538521883,14943.448797892197,11901.919619367676,20394.025422973064,,20169.418045990176,10286.834263165885,12784.42864945826,,3889.571049080775
18025.789328813447,16584.55485561602,13301.614604468734,22568.86531602206,,21651.23125682617,11280.608159442334,14175.202766661676,,4321.253500226261
18159.01615308011,17028.32900824779,13579.385284871887,22961.692834101406,,21908.03444210946,11404.301237520735,14037.538161936094,,4310.489864594298
18244.166342298224,16972.37957598375,13957.567032112038,23210.544113452204,,21615.684394722735,11370.163968968809,13866.749986472072,,4253.000465427538
18775.01030372371,17481.550511549212,14496.225888531364,24424.531992209504,,22287.165494464833,11922.13444413613,14823.704603464235,,4465.558834120974
19276.61051206348,18231.041253911782,15078.478047494726,24969.83780811651,,23208.950551177473,12214.467057278924,15637.239163424843,,4588.773092660822
20076.034604333767,18391.574772841373,15476.57266109906,25425.86575293629,,23819.03150603309,12522.409461454092,16025.735669970825,,4716.594847037602
20159.164114949017,18167.027660243526,15608.292782000068,25721.388793580907,,23569.61115510629,12634.721920601727,15609.567760566468,,4750.129686065156
18821.141878789655,17153.549737052028,15229.267801485414,24045.420558154863,,22418.032374156388,11790.744778353723,14240.863276484954,,4528.112519217071
19704.29903496669,17564.949742172146,15488.032757754965,24911.185969835064,,23166.212110201563,12136.78784008283,14932.599219073645,,4678.413021880949
19972.04020446497,18258.375696461622,15955.764620553327,25602.162580515327,,23351.01876078644,12253.20968839407,15071.151451764614,,4795.326981342372
20254.11943940729,18671.252785798755,16347.409338982992,25648.811560212154,,23625.760260063947,12359.817806386585,15267.677078139242,,4808.0872950766325
20754.209086744097,19090.817359534863,16763.931246360982,26342.306400922174,,24371.811643037923,12709.221550568287,15421.05570737808,,4949.563170059286
20527.868451122184,18961.984812820156,16735.796742610994,26904.392055550918,,23751.30680265842,12622.899798919867,15501.760931899154,,4939.368477915213
20348.76458350117,18768.949550480804,16916.513127390954,27358.315622312257,,23667.191035943935,12819.04799791466,15820.46981200171,,4909.818029902627
20380.92101201862,18808.102664846625,16751.72605208659,27597.85317620763,,23462.34763291424,13085.405469186324,16039.02838880242,,4910.7078772829545
21619.12288330613,19537.869103123045,17726.57802732252,28904.93513140213,,24976.021509464998,13783.049227754937,16855.26680010375,,5169.541842714165
21481.375734413556,19945.549098009855,18042.39231466676,29325.883529058658,,25005.983553636583,13810.988444198068,17041.279562268668,,5210.4467436216455
22513.850994968292,20805.053509177364,19087.768079269536,30636.131961746727,,26102.330493817513,14424.158969001284,17504.72241614556,,5479.722861354635
22573.949164388487,21782.588285057536,19620.688954134956,31726.53008805249,,26014.198026196736,14725.78458790457,17973.491941401247,,5609.524465995738
23062.963408384247,21824.39385780254,20093.84742154077,32376.591279514527,,26404.15659322175,15053.232190138431,18845.955306570002,,5656.812082953741
22692.03367545857,21720.498561057648,20216.17481145096,32397.81665492258,,26238.54159865616,14763.886385731266,18714.67809629319,,5598.807418768371
23902.5532520971,22922.434456502506,21374.822305839774,34281.101370672775,,27257.76277144167,15483.164050596954,20130.256332455298,,5855.668776907124
22819.39085859194,22246.18158396488,20426.871821616125,34038.9033045715,,26509.76806286466,14898.668200064441,19531.229367122192,,5630.950400035503
23359.285402286525,23202.319204119987,21043.689558729322,35330.74988172974,,26797.49806401456,15512.930400284053,20535.011332657607,,5857.3135914361255
24039.159841168115,24010.92944340679,21576.409921960403,37491.79588789933,,27430.600518533185,16278.419066521736,20868.35268799274,,6089.432901343318
24769.7361417791,23918.356125432463,22477.77427894225,38568.65763339131,,28368.216922940257,16447.38926258558,21991.352103283396,,6174.0716792055455
25600.300762854393,23892.363149281016,22906.097941732518,39581.041208854615,,28590.47976734456,16800.501653405903,22211.65202237437,,6303.804097369828
24497.473044118487,22922.67588374875,22019.58135136244,38260.35535049569,,27513.028593675226,16102.191197266817,21635.28038908235,,5982.906224647908
25336.5156958755,24490.398389426882,23267.761374398917,40299.45993911222,,28394.3825130194,17060.94246654537,23117.06140354054,,6339.141011941107
26111.048790130066,24827.447816263695,23422.352542581062,40726.23919193774,,29247.956191404603,17208.706195699255,23474.166937253165,,6463.512946865428
26424.827787203943,24730.345458131207,23231.63247283068,41413.832447610854,,29522.84587045542,17398.401464475104,23507.225376896007,,6504.112797941114
26734.907900878283,25111.866162621478,23854.279002170795,42059.724277847556,,29991.106208709505,17513.361609811083,24056.4825955175,,6442.721191346836
27493.095524804085,25744.150800004743,24190.753790739745,42474.77495593671,,30483.05909435044,17661.84657053245,24433.491340924313,,6491.286830690755
27131.028225874194,24797.086415971517,23565.866216303657,42099.26005342135,,30430.441593334144,17112.09731049322,23860.704264300137,,6372.536584715154
28042.051489486155,26205.29560748242,24776.043393366133,43597.93877579661,,31396.145073400163,17845.28413102488,24997.073727935305,,6584.508465833288
28010.867576112447,26189.146149429533,24330.139649723464,43709.89247804827,,30969.257796960057,17755.689244532077,25208.445396576502,,6561.454633627705
27936.436582436694,27004.221464628958,25256.59081355391,45013.88065947389,,30811.39196495003,17693.51923907152,26401.51916670055,,6688.532172645161
28114.430134714745,27520.450757811665,26573.749202260038,45958.671318911394,,31462.4947618148,18328.872286163623,27569.56125981564,,7022.3010156159735
28055.489154382685,27784.834964503792,26918.615310620553,45859.773774568,,31301.851805497685,18290.29740184047,27283.722640186912,,7054.272491357044
26688.646944179323,26733.183859299752,26268.65844673294,45677.0271232317,,30754.314734546933,17840.268505564145,26401.23829704865,,6694.4921083800655
28172.124603041033,27432.20039656142,27704.35485436829,48365.21362361582,,32159.88534756652,18831.77420023515,27510.897598940046,,7032.984222069229
28288.221590108496,27291.20179335095,27726.58178973965,48518.88659825894,,32360.234775515793,18498.86575937812,27486.899362519307,,7015.686862471064
28402.799790625064,28011.975614326628,27348.08109727286,47470.69824775418,,32241.82844325337,18530.207006735898,27333.345335487786,,7034.122929915158
28243.398055334666,27835.11553346795,27779.26351932468,47995.16630437811,,32293.42095723002,18692.859965038675,27451.06248193018,,7074.678824199358
27945.361509810195,26871.275330355526,27511.58816872673,47987.55346775789,,31760.464661820915,18386.607028796738,26364.95778465152,,7043.089600322437
27786.387918743996,27182.957638847096,27539.602066588155,49749.80260172849,,32103.043270926257,18607.819816618678,27021.577981522696,,7306.32404135913
25984.019337176353,25918.129057719954,26049.084234926286,47123.21589472515,,30310.315489342163,17355.372421375992,25860.103038267673,,6916.144414544229
25448.72505736774,25505.893278006395,25626.744952910536,46030.63591648238,,29792.05751278191,16806.806945452394,25452.546599386067,,6840.154839584608
27100.04597205289,26914.461975881404,27147.818303819236,49855.68463828413,,31353.26254870449,17951.040700563597,27494.446029259,,7135.718470647384
27691.670882767277,26632.960826080445,27147.552293107954,50287.546572315405,,31220.068288028247,17862.40842147104,27626.41340470992,,7155.298541354616
26911.9420038649,26240.869361634614,26643.490043918293,49390.0585681447,,31034.210932559305,17561.442640402125,27022.07877246181,,7139.439249677383
24816.66782212849,25728.910187064837,26223.303333716285,46928.306132307,,29845.19863716845,16514.289427127573,26073.021151427496,,7000.442128908992
24922.119866298384,25977.122675614675,26556.520129727134,46088.02185461628,,29921.383453770428,16967.737458409872,26010.289894046866,,6946.225555105504
26970.775591799484,27756.03819392652,28504.859565334657,48712.06837243318,,32295.804658951023,18579.52309751742,27165.054075489257,,7404.5923620093645
27442.36910521137,28113.465104547333,28273.67649802395,50355.31273539559,,32134.06197940408,18811.848241529773,27092.106752905813,,7267.942962046418
27728.109466209557,27979.53878631057,28149.21992758619,50364.35554900811,,32844.637862256764,18825.81750585956,27287.80787120206,,7402.345302417377
27662.52616290306,28547.516304697754,28962.390012067477,51388.20196873893,,33913.40563741898,19361.61909435308,27502.815192868482,,7439.4236527623625
28873.22662735833,29115.984225879023,29717.33670016778,52428.81099706671,,35019.67838972693,19828.137094852187,29070.30435693932,,7614.2062373020035
29421.276297011784,29443.140404630318,29492.792847995734,51782.79670546567,,34474.155704193465,19367.19519102237,29370.965175811027,,7678.276665089001
29496.991753055252,29093.16763424028,29239.829747479427,51714.08625752685,,34725.219982710725,19340.43601208438,29204.06249503073,,7596.24505128449
28999.873280534393,27735.938014022224,28386.858503285108,51778.444186780056,,33817.24560989807,19164.745627587243,28602.616920201395,,7421.829138171736
31117.355179648246,28536.055318773146,30072.977693429115,54385.946577272254,10000.0,34549.66195244869,19765.28944158279,30384.110279219043,10000.0,7742.095166218975
32077.44000601219,28963.01579241303,30347.683046574395,55160.70584176721,10418.372187552804,35368.13231761121,20080.538804071453,31078.639950854104,10109.107413660455,7898.567131587257
32770.842264171275,30067.10444556349,30682.663920935163,56698.605591804044,10462.809998939854,35740.88386728466,20699.432683625495,31855.583820501368,10331.438230492851,8155.454999003044
34132.40601851583,30934.151622902828,31427.27334625077,59065.96272724505,10518.387041342661,37064.78222776487,21836.4385031351,33305.6708108839,10561.921022766923,8306.606212855926
33372.10018236916,30265.8731905846,31277.263429240422,59190.132135637345,10327.124172204452,36759.107483159634,21994.479963121263,33013.73070905376,10520.967162043447,8355.84689717784
33569.69946177434,29349.02231933469,32294.37494318196,59933.58274185713,10287.799853717726,36956.54639646776,22211.68445691411,33635.202383336975,10729.181134921633,8373.54624171462
